teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos,rodada,cenario
com_erro,mlp,oscilacao,20,5,5,23,23,13,10,20,3,1,1,0,1.0,1.0,1.0,1.0,1.0,0.9999999996666666,3,0,0,20,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_mlp_oscilacao_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_mlp_oscilacao_jan20_passo5_eventos.png,3,com_erro
com_erro,random_forest,lacuna,20,5,5,23,23,17,6,8,15,2,2,0,0.9565217391304348,0.9666666666666667,0.8888888888888888,1.0,0.9411764705882353,0.9333333332711111,14,1,0,8,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,3,com_erro
com_erro,random_forest,oscilacao,30,10,10,11,11,7,4,10,1,1,1,0,1.0,1.0,1.0,1.0,1.0,0.9999999989999999,1,0,0,10,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_random_forest_oscilacao_jan30_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_random_forest_oscilacao_jan30_passo10_eventos.png,3,com_erro
com_erro,xgboost,lacuna,20,5,5,23,23,17,6,8,15,2,2,0,1.0,1.0,1.0,1.0,1.0,0.9999999999333333,15,0,0,8,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,3,com_erro
com_erro,xgboost,oscilacao,40,5,5,19,19,16,3,19,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,19,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_xgboost_oscilacao_jan40_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_3\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_3_com_erro_xgboost_oscilacao_jan40_passo5_eventos.png,3,com_erro
sem_erro,catboost,lacuna,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_lacuna_jan20_passo5_eventos.png,4,sem_erro
sem_erro,catboost,oscilacao,20,10,10,12,12,10,2,0,12,0,2,2,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333332638888,1,11,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_oscilacao_jan20_passo10_eventos.png,4,sem_erro
sem_erro,catboost,queda,50,10,10,9,9,4,5,0,9,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999998888889,9,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_queda_jan50_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_catboost_queda_jan50_passo10_eventos.png,4,sem_erro
sem_erro,mlp,lacuna,20,10,10,12,12,4,8,0,12,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999166667,12,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_lacuna_jan20_passo10_eventos.png,4,sem_erro
sem_erro,mlp,oscilacao,20,10,10,12,12,10,2,0,12,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_oscilacao_jan20_passo10_eventos.png,4,sem_erro
sem_erro,mlp,queda,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_queda_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_mlp_queda_jan20_passo5_eventos.png,4,sem_erro
sem_erro,random_forest,lacuna,20,10,10,12,12,4,8,0,12,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999166667,12,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_lacuna_jan20_passo10_eventos.png,4,sem_erro
sem_erro,random_forest,oscilacao,20,10,10,12,12,10,2,0,12,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_oscilacao_jan20_passo10_eventos.png,4,sem_erro
sem_erro,random_forest,queda,30,5,5,21,21,8,13,0,21,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999952381,21,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_queda_jan30_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_random_forest_queda_jan30_passo5_eventos.png,4,sem_erro
sem_erro,xgboost,lacuna,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,4,sem_erro
sem_erro,xgboost,oscilacao,20,10,10,12,12,10,2,0,12,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_oscilacao_jan20_passo10_eventos.png,4,sem_erro
sem_erro,xgboost,queda,20,5,5,23,23,8,15,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_queda_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_sem_erro_xgboost_queda_jan20_passo5_eventos.png,4,sem_erro
com_erro,catboost,lacuna,90,5,5,9,9,6,3,9,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,9,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_catboost_lacuna_jan90_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_catboost_lacuna_jan90_passo5_eventos.png,4,com_erro
com_erro,catboost,oscilacao,20,20,20,6,6,4,2,4,2,1,1,0,1.0,1.0,1.0,1.0,1.0,0.9999999995,2,0,0,4,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_catboost_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_catboost_oscilacao_jan20_passo20_eventos.png,4,com_erro
com_erro,catboost,queda,30,15,15,7,7,2,5,0,7,0,1,1,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8571428570204082,6,1,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_catboost_queda_jan30_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_catboost_queda_jan30_passo15_eventos.png,4,com_erro
com_erro,mlp,lacuna,30,20,20,6,6,2,4,4,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0.9999999995,2,0,0,4,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_mlp_lacuna_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_mlp_lacuna_jan30_passo20_eventos.png,4,com_erro
com_erro,mlp,oscilacao,20,20,20,6,6,4,2,4,2,1,1,0,1.0,1.0,1.0,1.0,1.0,0.9999999995,2,0,0,4,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_mlp_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_mlp_oscilacao_jan20_passo20_eventos.png,4,com_erro
com_erro,mlp,queda,40,20,20,5,5,2,3,0,5,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999998,5,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_mlp_queda_jan40_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_mlp_queda_jan40_passo20_eventos.png,4,com_erro
com_erro,random_forest,lacuna,20,10,10,12,12,3,9,7,5,2,2,0,0.8333333333333334,0.8571428571428572,1.0,0.7142857142857143,0.8333333333333334,0.9999999998,5,0,2,5,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_random_forest_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_random_forest_lacuna_jan20_passo10_eventos.png,4,com_erro
com_erro,random_forest,oscilacao,20,15,15,8,8,6,2,6,2,1,1,0,0.875,0.75,0.8571428571428571,1.0,0.9230769230769231,0.49999999975,1,1,0,6,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_random_forest_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_random_forest_oscilacao_jan20_passo15_eventos.png,4,com_erro
com_erro,random_forest,queda,30,15,15,7,7,2,5,0,7,0,1,1,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8571428570204082,6,1,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_random_forest_queda_jan30_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_random_forest_queda_jan30_passo15_eventos.png,4,com_erro
com_erro,xgboost,lacuna,50,25,25,4,4,2,2,4,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,4,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_xgboost_lacuna_jan50_passo25_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_xgboost_lacuna_jan50_passo25_eventos.png,4,com_erro
com_erro,xgboost,oscilacao,20,5,5,23,23,16,7,16,7,1,2,1,0.9565217391304348,0.9285714285714286,0.9411764705882353,1.0,0.9696969696969697,0.8571428570204082,6,1,0,16,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_xgboost_oscilacao_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_xgboost_oscilacao_jan20_passo5_eventos.png,4,com_erro
com_erro,xgboost,queda,30,15,15,7,7,2,5,0,7,0,1,1,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.7142857141836735,5,2,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_xgboost_queda_jan30_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_4\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_4_com_erro_xgboost_queda_jan30_passo15_eventos.png,4,com_erro
sem_erro,catboost,lacuna,30,15,15,7,7,5,2,0,7,0,2,2,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142856734694,2,5,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_catboost_lacuna_jan30_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_catboost_lacuna_jan30_passo15_eventos.png,5,sem_erro
sem_erro,catboost,oscilacao,20,20,20,6,6,4,2,0,6,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999998333333,6,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_catboost_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_catboost_oscilacao_jan20_passo20_eventos.png,5,sem_erro
sem_erro,mlp,lacuna,20,15,15,8,8,5,3,0,8,0,1,1,0.875,0.875,0.0,0.0,0.0,0.874999999890625,7,1,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_mlp_lacuna_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_mlp_lacuna_jan20_passo15_eventos.png,5,sem_erro
sem_erro,mlp,oscilacao,20,20,20,6,6,4,2,0,6,0,2,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.33333333327777775,2,4,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_mlp_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_mlp_oscilacao_jan20_passo20_eventos.png,5,sem_erro
sem_erro,random_forest,lacuna,20,15,15,8,8,5,3,0,8,0,2,2,0.25,0.25,0.0,0.0,0.0,0.24999999996875,2,6,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_random_forest_lacuna_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_random_forest_lacuna_jan20_passo15_eventos.png,5,sem_erro
sem_erro,random_forest,oscilacao,30,30,30,4,4,2,2,0,4,0,0,0,1.0,1.0,0.0,0.0,0.0,0.99999999975,4,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_random_forest_oscilacao_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_random_forest_oscilacao_jan30_passo30_eventos.png,5,sem_erro
sem_erro,xgboost,lacuna,20,5,5,23,23,16,7,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,5,sem_erro
sem_erro,xgboost,oscilacao,20,5,5,23,23,14,9,0,23,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999565218,23,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_xgboost_oscilacao_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_sem_erro_xgboost_oscilacao_jan20_passo5_eventos.png,5,sem_erro
com_erro,catboost,lacuna,20,10,10,12,12,8,4,9,3,2,2,0,1.0,1.0,1.0,1.0,1.0,0.9999999996666666,3,0,0,9,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_catboost_lacuna_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_catboost_lacuna_jan20_passo10_eventos.png,5,com_erro
com_erro,catboost,oscilacao,20,10,10,12,12,7,5,8,4,2,3,1,0.9166666666666666,0.875,0.8888888888888888,1.0,0.9411764705882353,0.7499999998125,3,1,0,8,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_catboost_oscilacao_jan20_passo10_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_catboost_oscilacao_jan20_passo10_eventos.png,5,com_erro
com_erro,mlp,lacuna,30,15,15,7,7,5,2,5,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0.9999999995,2,0,0,5,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_mlp_lacuna_jan30_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_mlp_lacuna_jan30_passo15_eventos.png,5,com_erro
com_erro,mlp,oscilacao,20,20,20,6,6,4,2,4,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0.9999999995,2,0,0,4,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_mlp_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_mlp_oscilacao_jan20_passo20_eventos.png,5,com_erro
com_erro,random_forest,lacuna,30,5,5,21,21,16,5,17,4,2,2,0,1.0,1.0,1.0,1.0,1.0,0.99999999975,4,0,0,17,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_random_forest_lacuna_jan30_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_random_forest_lacuna_jan30_passo5_eventos.png,5,com_erro
com_erro,random_forest,oscilacao,20,5,5,23,23,14,9,17,6,2,3,1,0.9130434782608695,0.8872549019607843,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333331944445,5,1,1,16,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_random_forest_oscilacao_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_random_forest_oscilacao_jan20_passo5_eventos.png,5,com_erro
com_erro,xgboost,lacuna,20,5,5,23,23,16,7,17,6,2,2,0,0.9565217391304348,0.9705882352941176,1.0,0.9411764705882353,0.9696969696969697,0.9999999998333333,6,0,1,16,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,5,com_erro
com_erro,xgboost,oscilacao,40,5,5,19,19,17,2,19,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,19,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_xgboost_oscilacao_jan40_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20240108_0100_to_20240108_2300_rodada_5_com_erro_xgboost_oscilacao_jan40_passo5_eventos.png,5,com_erro
