teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos,rodada,cenario
sem_erro,mlp,lacuna,20,5,5,947,947,208,739,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_lacuna_jan20_passo5_eventos.png,5,sem_erro
sem_erro,mlp,oscilacao,80,80,80,59,59,29,30,0,59,0,5,5,0.847457627118644,0.847457627118644,0.0,0.0,0.0,0.8474576271042804,50,9,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_oscilacao_jan80_passo80_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_oscilacao_jan80_passo80_eventos.png,5,sem_erro
sem_erro,mlp,queda,100,90,90,52,52,27,25,0,52,0,2,2,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.8653846153679734,45,7,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_queda_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_queda_jan100_passo90_eventos.png,5,sem_erro
sem_erro,random_forest,lacuna,20,5,5,947,947,208,739,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png,5,sem_erro
sem_erro,random_forest,oscilacao,20,15,15,316,316,113,203,0,316,0,5,5,0.9651898734177216,0.9651898734177216,0.0,0.0,0.0,0.9651898734146671,305,11,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_oscilacao_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_oscilacao_jan20_passo15_eventos.png,5,sem_erro
sem_erro,random_forest,queda,100,95,95,49,49,23,26,0,49,0,2,2,0.8775510204081632,0.8775510204081632,0.0,0.0,0.0,0.8775510203902541,43,6,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_queda_jan100_passo95_eventos.png,5,sem_erro
sem_erro,xgboost,lacuna,20,5,5,947,947,208,739,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png,5,sem_erro
sem_erro,xgboost,oscilacao,30,25,25,189,189,74,115,0,189,0,9,9,0.9153439153439153,0.9153439153439153,0.0,0.0,0.0,0.9153439153390723,173,16,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_oscilacao_jan30_passo25_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_oscilacao_jan30_passo25_eventos.png,5,sem_erro
sem_erro,xgboost,queda,100,95,95,49,49,23,26,0,49,0,2,2,0.8979591836734694,0.8979591836734694,0.0,0.0,0.0,0.8979591836551437,44,5,0,0,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_queda_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\sem_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_queda_jan100_passo95_eventos.png,5,sem_erro
com_erro,catboost,lacuna,20,5,5,947,947,206,741,272,675,21,21,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985185,675,0,0,272,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_catboost_lacuna_jan20_passo5_eventos.png,5,com_erro
com_erro,catboost,oscilacao,90,90,90,52,52,29,23,26,26,9,10,1,0.8461538461538461,0.8461538461538461,0.7647058823529411,1.0,0.8666666666666667,0.692307692281065,18,8,0,26,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_catboost_oscilacao_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_catboost_oscilacao_jan90_passo90_eventos.png,5,com_erro
com_erro,catboost,queda,100,85,85,55,55,30,25,30,25,11,11,0,0.9818181818181818,0.98,0.967741935483871,1.0,0.9836065573770492,0.9599999999616,24,1,0,30,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_catboost_queda_jan100_passo85_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_catboost_queda_jan100_passo85_eventos.png,5,com_erro
com_erro,mlp,lacuna,100,100,100,47,47,22,25,28,19,10,10,0,0.9787234042553191,0.9736842105263157,0.9655172413793104,1.0,0.9824561403508771,0.9473684210027701,18,1,0,28,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_mlp_lacuna_jan100_passo100_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_mlp_lacuna_jan100_passo100_eventos.png,5,com_erro
com_erro,mlp,oscilacao,90,90,90,52,52,29,23,26,26,9,10,1,0.9423076923076923,0.9423076923076923,0.9259259259259259,0.9615384615384616,0.9433962264150944,0.9230769230414201,24,2,1,25,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_mlp_oscilacao_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_mlp_oscilacao_jan90_passo90_eventos.png,5,com_erro
com_erro,mlp,queda,70,70,70,67,67,33,34,30,37,15,15,0,0.9402985074626866,0.9364864864864866,0.9642857142857143,0.9,0.9310344827586207,0.9729729729466765,36,1,3,27,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_mlp_queda_jan70_passo70_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_mlp_queda_jan70_passo70_eventos.png,5,com_erro
com_erro,random_forest,lacuna,20,5,5,947,947,206,741,272,675,21,21,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985185,675,0,0,272,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_random_forest_lacuna_jan20_passo5_eventos.png,5,com_erro
com_erro,random_forest,oscilacao,100,65,65,72,72,42,30,38,34,10,12,2,0.7638888888888888,0.7546439628482973,0.7142857142857143,0.9210526315789473,0.8045977011494253,0.588235294100346,20,14,3,35,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_random_forest_oscilacao_jan100_passo65_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_random_forest_oscilacao_jan100_passo65_eventos.png,5,com_erro
com_erro,random_forest,queda,70,20,20,235,235,111,124,104,131,17,18,1,0.9446808510638298,0.9404726952436876,0.9690721649484536,0.9038461538461539,0.9353233830845771,0.9770992366337626,128,3,10,94,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_random_forest_queda_jan70_passo20_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_random_forest_queda_jan70_passo20_eventos.png,5,com_erro
com_erro,xgboost,lacuna,20,5,5,947,947,206,741,272,675,21,21,0,1.0,1.0,1.0,1.0,1.0,0.9999999999985185,675,0,0,272,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_xgboost_lacuna_jan20_passo5_eventos.png,5,com_erro
com_erro,xgboost,oscilacao,90,60,60,78,78,44,34,41,37,10,12,2,0.8076923076923077,0.7999340804218853,0.75,0.9512195121951219,0.8387096774193549,0.6486486486311177,24,13,2,39,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_xgboost_oscilacao_jan90_passo60_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_xgboost_oscilacao_jan90_passo60_eventos.png,5,com_erro
com_erro,xgboost,queda,80,60,60,78,78,35,43,36,42,13,13,0,0.9871794871794872,0.9880952380952381,0.972972972972973,1.0,0.9863013698630136,0.9761904761672336,41,1,0,36,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_xgboost_queda_jan80_passo60_cm.png,C:\PROJETO\dataError_IC-master\resultados\rodada_5\com_erro\MP25_1_20231007_0000_to_20231109_0000_rodada_5_com_erro_xgboost_queda_jan80_passo60_eventos.png,5,com_erro
