evento_id,falha,inicio,fim,duracao_pts,variavel,rodada,cenario,base
oscilacao_004,oscilacao,2023-11-08 06:40:00,2023-11-08 18:10:00,70.0,MP10_1,2,sem_erro,treino
oscilacao_005,oscilacao,2023-10-10 03:30:00,2023-10-10 12:50:00,57.0,MP10_1,2,sem_erro,treino
oscilacao_006,oscilacao,2023-10-30 21:40:00,2023-10-31 08:50:00,68.0,MP10_1,2,sem_erro,treino
oscilacao_007,oscilacao,2023-10-20 10:40:00,2023-10-20 20:40:00,61.0,MP10_1,2,sem_erro,treino
oscilacao_008,oscilacao,2023-10-27 05:00:00,2023-10-27 16:30:00,70.0,MP10_1,2,sem_erro,treino
oscilacao_009,oscilacao,2023-10-21 20:40:00,2023-10-22 06:10:00,58.0,MP10_1,2,sem_erro,treino
oscilacao_010,oscilacao,2023-10-15 07:50:00,2023-10-15 19:40:00,72.0,MP10_1,2,sem_erro,treino
oscilacao_011,oscilacao,2023-10-23 05:40:00,2023-10-23 11:40:00,37.0,MP10_1,2,sem_erro,treino
oscilacao_012,oscilacao,2023-10-07 19:50:00,2023-10-08 06:00:00,62.0,MP10_1,2,sem_erro,treino
oscilacao_013,oscilacao,2023-10-13 00:00:00,2023-10-13 10:00:00,61.0,MP10_1,2,sem_erro,treino
oscilacao_014,oscilacao,2023-10-18 17:50:00,2023-10-18 23:50:00,37.0,MP10_1,2,sem_erro,treino
oscilacao_015,oscilacao,2023-10-24 13:50:00,2023-10-25 00:00:00,62.0,MP10_1,2,sem_erro,treino
oscilacao_016,oscilacao,2023-10-13 15:40:00,2023-10-13 23:40:00,49.0,MP10_1,2,sem_erro,treino
oscilacao_017,oscilacao,2023-11-06 23:10:00,2023-11-07 05:50:00,41.0,MP10_1,2,sem_erro,treino
oscilacao_018,oscilacao,2023-10-22 18:40:00,2023-10-23 04:10:00,58.0,MP10_1,2,sem_erro,treino
oscilacao_019,oscilacao,2023-11-01 04:10:00,2023-11-01 12:10:00,49.0,MP10_1,2,sem_erro,treino
oscilacao_020,oscilacao,2023-10-25 11:20:00,2023-10-25 17:40:00,39.0,MP10_1,2,sem_erro,treino
oscilacao_021,oscilacao,2023-10-10 22:10:00,2023-10-11 09:20:00,68.0,MP10_1,2,sem_erro,treino
oscilacao_022,oscilacao,2023-10-23 12:20:00,2023-10-23 19:10:00,42.0,MP10_1,2,sem_erro,treino
oscilacao_023,oscilacao,2023-11-06 12:00:00,2023-11-06 22:50:00,66.0,MP10_1,2,sem_erro,treino
lacuna_001,lacuna,2023-10-16 13:10:00,2023-10-16 19:00:00,36.0,MP10_1,2,sem_erro,treino
lacuna_002,lacuna,2023-10-30 03:10:00,2023-10-30 10:10:00,43.0,MP10_1,2,sem_erro,treino
lacuna_003,lacuna,2023-11-06 04:30:00,2023-11-06 09:10:00,29.0,MP10_1,2,sem_erro,treino
lacuna_004,lacuna,2023-10-16 19:10:00,2023-10-17 01:30:00,39.0,MP10_1,2,sem_erro,treino
lacuna_005,lacuna,2023-10-12 19:20:00,2023-10-12 23:50:00,28.0,MP10_1,2,sem_erro,treino
lacuna_006,lacuna,2023-10-13 10:10:00,2023-10-13 14:40:00,28.0,MP10_1,2,sem_erro,treino
lacuna_007,lacuna,2023-10-29 03:20:00,2023-10-29 11:10:00,48.0,MP10_1,2,sem_erro,treino
lacuna_008,lacuna,2023-11-04 22:40:00,2023-11-05 03:30:00,30.0,MP10_1,2,sem_erro,treino
lacuna_009,lacuna,2023-10-11 23:50:00,2023-10-12 04:30:00,29.0,MP10_1,2,sem_erro,treino
lacuna_010,lacuna,2023-10-09 10:20:00,2023-10-09 14:20:00,25.0,MP10_1,2,sem_erro,treino
lacuna_011,lacuna,2023-11-04 13:50:00,2023-11-04 19:30:00,35.0,MP10_1,2,sem_erro,treino
lacuna_012,lacuna,2023-11-05 03:40:00,2023-11-05 09:20:00,35.0,MP10_1,2,sem_erro,treino
lacuna_013,lacuna,2023-10-26 02:10:00,2023-10-26 06:00:00,24.0,MP10_1,2,sem_erro,treino
lacuna_014,lacuna,2023-11-02 09:30:00,2023-11-02 16:40:00,44.0,MP10_1,2,sem_erro,treino
lacuna_015,lacuna,2023-10-14 22:10:00,2023-10-15 04:10:00,37.0,MP10_1,2,sem_erro,treino
lacuna_016,lacuna,2023-10-31 09:00:00,2023-10-31 16:50:00,48.0,MP10_1,2,sem_erro,treino
lacuna_017,lacuna,2023-10-16 01:30:00,2023-10-16 08:30:00,43.0,MP10_1,2,sem_erro,treino
lacuna_018,lacuna,2023-10-25 05:10:00,2023-10-25 09:20:00,26.0,MP10_1,2,sem_erro,treino
lacuna_019,lacuna,2023-10-30 10:20:00,2023-10-30 15:50:00,34.0,MP10_1,2,sem_erro,treino
lacuna_020,lacuna,2023-10-12 04:40:00,2023-10-12 08:40:00,25.0,MP10_1,2,sem_erro,treino
lacuna_021,lacuna,2023-10-12 08:50:00,2023-10-12 12:50:00,25.0,MP10_1,2,sem_erro,treino
lacuna_022,lacuna,2023-11-07 06:00:00,2023-11-07 12:00:00,37.0,MP10_1,2,sem_erro,treino
lacuna_023,lacuna,2023-10-14 10:40:00,2023-10-14 14:40:00,25.0,MP10_1,2,sem_erro,treino
lacuna_024,lacuna,2023-10-27 20:10:00,2023-10-28 04:00:00,48.0,MP10_1,2,sem_erro,treino
queda_001,queda,2023-10-12 15:10:00,2023-10-12 19:10:00,25.0,MP10_1,2,sem_erro,treino
queda_002,queda,2023-10-09 05:30:00,2023-10-09 10:10:00,29.0,MP10_1,2,sem_erro,treino
queda_003,queda,2023-11-08 02:20:00,2023-11-08 06:30:00,26.0,MP10_1,2,sem_erro,treino
queda_004,queda,2023-10-08 06:10:00,2023-10-08 11:30:00,33.0,MP10_1,2,sem_erro,treino
queda_005,queda,2023-10-23 19:20:00,2023-10-23 22:40:00,21.0,MP10_1,2,sem_erro,treino
queda_006,queda,2023-10-28 04:10:00,2023-10-28 07:50:00,23.0,MP10_1,2,sem_erro,treino
queda_007,queda,2023-10-28 19:00:00,2023-10-28 22:20:00,21.0,MP10_1,2,sem_erro,treino
queda_008,queda,2023-10-28 11:10:00,2023-10-28 16:20:00,32.0,MP10_1,2,sem_erro,treino
queda_009,queda,2023-10-11 09:30:00,2023-10-11 14:10:00,29.0,MP10_1,2,sem_erro,treino
queda_010,queda,2023-10-16 10:10:00,2023-10-16 13:00:00,18.0,MP10_1,2,sem_erro,treino
queda_011,queda,2023-10-21 14:50:00,2023-10-21 17:40:00,18.0,MP10_1,2,sem_erro,treino
queda_012,queda,2023-10-15 20:40:00,2023-10-16 01:20:00,29.0,MP10_1,2,sem_erro,treino
queda_013,queda,2023-10-19 12:00:00,2023-10-19 16:50:00,30.0,MP10_1,2,sem_erro,treino
queda_014,queda,2023-10-17 17:20:00,2023-10-17 20:30:00,20.0,MP10_1,2,sem_erro,treino
queda_015,queda,2023-10-09 00:50:00,2023-10-09 05:20:00,28.0,MP10_1,2,sem_erro,treino
queda_016,queda,2023-10-28 08:00:00,2023-10-28 11:00:00,19.0,MP10_1,2,sem_erro,treino
queda_017,queda,2023-10-26 13:50:00,2023-10-26 19:10:00,33.0,MP10_1,2,sem_erro,treino
queda_018,queda,2023-10-17 10:20:00,2023-10-17 16:10:00,36.0,MP10_1,2,sem_erro,treino
queda_019,queda,2023-11-07 21:30:00,2023-11-08 02:10:00,29.0,MP10_1,2,sem_erro,treino
queda_020,queda,2023-11-03 13:30:00,2023-11-03 16:30:00,19.0,MP10_1,2,sem_erro,treino
queda_021,queda,2023-10-29 11:20:00,2023-10-29 15:00:00,23.0,MP10_1,2,sem_erro,treino
queda_022,queda,2023-10-14 16:50:00,2023-10-14 22:00:00,32.0,MP10_1,2,sem_erro,treino
queda_023,queda,2023-10-19 00:00:00,2023-10-19 04:00:00,25.0,MP10_1,2,sem_erro,treino
queda_024,queda,2023-11-01 13:00:00,2023-11-01 17:30:00,28.0,MP10_1,2,sem_erro,treino
queda_025,queda,2023-11-04 04:00:00,2023-11-04 07:50:00,24.0,MP10_1,2,sem_erro,treino
queda_026,queda,2023-11-04 00:00:00,2023-11-04 03:50:00,24.0,MP10_1,2,sem_erro,treino
queda_027,queda,2023-10-17 23:20:00,2023-10-18 05:10:00,36.0,MP10_1,2,sem_erro,treino
oscilacao_final,oscilacao,,,,MP10_1,2,sem_erro,treino
lacuna_final,lacuna,,,,MP10_1,2,sem_erro,treino
queda_final,queda,,,,MP10_1,2,sem_erro,treino
oscilacao_001,oscilacao,2023-10-26 19:20:00,2023-10-27 04:50:00,58.0,MP10_1,2,com_erro,treino
oscilacao_002,oscilacao,2023-10-13 23:50:00,2023-10-14 07:30:00,47.0,MP10_1,2,com_erro,treino
oscilacao_003,oscilacao,2023-11-03 02:10:00,2023-11-03 13:20:00,68.0,MP10_1,2,com_erro,treino
oscilacao_004,oscilacao,2023-11-08 06:40:00,2023-11-08 18:10:00,70.0,MP10_1,2,com_erro,treino
oscilacao_005,oscilacao,2023-10-10 03:30:00,2023-10-10 12:50:00,57.0,MP10_1,2,com_erro,treino
oscilacao_006,oscilacao,2023-10-30 21:40:00,2023-10-31 08:50:00,68.0,MP10_1,2,com_erro,treino
oscilacao_007,oscilacao,2023-10-20 10:40:00,2023-10-20 20:40:00,61.0,MP10_1,2,com_erro,treino
oscilacao_008,oscilacao,2023-10-27 05:00:00,2023-10-27 16:30:00,70.0,MP10_1,2,com_erro,treino
oscilacao_009,oscilacao,2023-10-21 20:40:00,2023-10-22 06:10:00,58.0,MP10_1,2,com_erro,treino
oscilacao_010,oscilacao,2023-10-15 07:50:00,2023-10-15 19:40:00,72.0,MP10_1,2,com_erro,treino
oscilacao_011,oscilacao,2023-10-23 05:40:00,2023-10-23 11:40:00,37.0,MP10_1,2,com_erro,treino
oscilacao_012,oscilacao,2023-10-07 19:50:00,2023-10-08 06:00:00,62.0,MP10_1,2,com_erro,treino
oscilacao_013,oscilacao,2023-10-13 00:00:00,2023-10-13 10:00:00,61.0,MP10_1,2,com_erro,treino
oscilacao_014,oscilacao,2023-10-18 17:50:00,2023-10-18 23:50:00,37.0,MP10_1,2,com_erro,treino
oscilacao_015,oscilacao,2023-10-24 13:50:00,2023-10-25 00:00:00,62.0,MP10_1,2,com_erro,treino
oscilacao_016,oscilacao,2023-10-13 15:40:00,2023-10-13 23:40:00,49.0,MP10_1,2,com_erro,treino
oscilacao_017,oscilacao,2023-11-06 23:10:00,2023-11-07 05:50:00,41.0,MP10_1,2,com_erro,treino
oscilacao_018,oscilacao,2023-10-22 18:40:00,2023-10-23 04:10:00,58.0,MP10_1,2,com_erro,treino
oscilacao_019,oscilacao,2023-11-01 04:10:00,2023-11-01 12:10:00,49.0,MP10_1,2,com_erro,treino
oscilacao_020,oscilacao,2023-10-25 11:20:00,2023-10-25 17:40:00,39.0,MP10_1,2,com_erro,treino
oscilacao_021,oscilacao,2023-10-10 22:10:00,2023-10-11 09:20:00,68.0,MP10_1,2,com_erro,treino
oscilacao_022,oscilacao,2023-10-23 12:20:00,2023-10-23 19:10:00,42.0,MP10_1,2,com_erro,treino
oscilacao_023,oscilacao,2023-11-06 12:00:00,2023-11-06 22:50:00,66.0,MP10_1,2,com_erro,treino
lacuna_001,lacuna,2023-10-16 13:10:00,2023-10-16 19:00:00,36.0,MP10_1,2,com_erro,treino
lacuna_002,lacuna,2023-10-30 03:10:00,2023-10-30 10:10:00,43.0,MP10_1,2,com_erro,treino
lacuna_003,lacuna,2023-11-06 04:30:00,2023-11-06 09:10:00,29.0,MP10_1,2,com_erro,treino
lacuna_004,lacuna,2023-10-16 19:10:00,2023-10-17 01:30:00,39.0,MP10_1,2,com_erro,treino
lacuna_005,lacuna,2023-10-12 19:20:00,2023-10-12 23:50:00,28.0,MP10_1,2,com_erro,treino
lacuna_006,lacuna,2023-10-13 10:10:00,2023-10-13 14:40:00,28.0,MP10_1,2,com_erro,treino
lacuna_007,lacuna,2023-10-29 03:20:00,2023-10-29 11:10:00,48.0,MP10_1,2,com_erro,treino
lacuna_008,lacuna,2023-11-04 22:40:00,2023-11-05 03:30:00,30.0,MP10_1,2,com_erro,treino
lacuna_009,lacuna,2023-10-11 23:50:00,2023-10-12 04:30:00,29.0,MP10_1,2,com_erro,treino
lacuna_010,lacuna,2023-10-09 10:20:00,2023-10-09 14:20:00,25.0,MP10_1,2,com_erro,treino
lacuna_011,lacuna,2023-11-04 13:50:00,2023-11-04 19:30:00,35.0,MP10_1,2,com_erro,treino
lacuna_012,lacuna,2023-11-05 03:40:00,2023-11-05 09:20:00,35.0,MP10_1,2,com_erro,treino
lacuna_013,lacuna,2023-10-26 02:10:00,2023-10-26 06:00:00,24.0,MP10_1,2,com_erro,treino
lacuna_014,lacuna,2023-11-02 09:30:00,2023-11-02 16:40:00,44.0,MP10_1,2,com_erro,treino
lacuna_015,lacuna,2023-10-14 22:10:00,2023-10-15 04:10:00,37.0,MP10_1,2,com_erro,treino
lacuna_016,lacuna,2023-10-31 09:00:00,2023-10-31 16:50:00,48.0,MP10_1,2,com_erro,treino
lacuna_017,lacuna,2023-10-16 01:30:00,2023-10-16 08:30:00,43.0,MP10_1,2,com_erro,treino
lacuna_018,lacuna,2023-10-25 05:10:00,2023-10-25 09:20:00,26.0,MP10_1,2,com_erro,treino
lacuna_019,lacuna,2023-10-30 10:20:00,2023-10-30 15:50:00,34.0,MP10_1,2,com_erro,treino
lacuna_020,lacuna,2023-10-12 04:40:00,2023-10-12 08:40:00,25.0,MP10_1,2,com_erro,treino
lacuna_021,lacuna,2023-10-12 08:50:00,2023-10-12 12:50:00,25.0,MP10_1,2,com_erro,treino
lacuna_022,lacuna,2023-11-07 06:00:00,2023-11-07 12:00:00,37.0,MP10_1,2,com_erro,treino
lacuna_023,lacuna,2023-10-14 10:40:00,2023-10-14 14:40:00,25.0,MP10_1,2,com_erro,treino
lacuna_024,lacuna,2023-10-27 20:10:00,2023-10-28 04:00:00,48.0,MP10_1,2,com_erro,treino
queda_001,queda,2023-10-12 15:10:00,2023-10-12 19:10:00,25.0,MP10_1,2,com_erro,treino
queda_002,queda,2023-10-09 05:30:00,2023-10-09 10:10:00,29.0,MP10_1,2,com_erro,treino
queda_003,queda,2023-11-08 02:20:00,2023-11-08 06:30:00,26.0,MP10_1,2,com_erro,treino
queda_004,queda,2023-10-08 06:10:00,2023-10-08 11:30:00,33.0,MP10_1,2,com_erro,treino
queda_005,queda,2023-10-23 19:20:00,2023-10-23 22:40:00,21.0,MP10_1,2,com_erro,treino
queda_006,queda,2023-10-28 04:10:00,2023-10-28 07:50:00,23.0,MP10_1,2,com_erro,treino
queda_007,queda,2023-10-28 19:00:00,2023-10-28 22:20:00,21.0,MP10_1,2,com_erro,treino
queda_008,queda,2023-10-28 11:10:00,2023-10-28 16:20:00,32.0,MP10_1,2,com_erro,treino
queda_009,queda,2023-10-11 09:30:00,2023-10-11 14:10:00,29.0,MP10_1,2,com_erro,treino
queda_010,queda,2023-10-16 10:10:00,2023-10-16 13:00:00,18.0,MP10_1,2,com_erro,treino
queda_011,queda,2023-10-21 14:50:00,2023-10-21 17:40:00,18.0,MP10_1,2,com_erro,treino
queda_012,queda,2023-10-15 20:40:00,2023-10-16 01:20:00,29.0,MP10_1,2,com_erro,treino
queda_013,queda,2023-10-19 12:00:00,2023-10-19 16:50:00,30.0,MP10_1,2,com_erro,treino
queda_014,queda,2023-10-17 17:20:00,2023-10-17 20:30:00,20.0,MP10_1,2,com_erro,treino
queda_015,queda,2023-10-09 00:50:00,2023-10-09 05:20:00,28.0,MP10_1,2,com_erro,treino
queda_016,queda,2023-10-28 08:00:00,2023-10-28 11:00:00,19.0,MP10_1,2,com_erro,treino
queda_017,queda,2023-10-26 13:50:00,2023-10-26 19:10:00,33.0,MP10_1,2,com_erro,treino
queda_018,queda,2023-10-17 10:20:00,2023-10-17 16:10:00,36.0,MP10_1,2,com_erro,treino
queda_019,queda,2023-11-07 21:30:00,2023-11-08 02:10:00,29.0,MP10_1,2,com_erro,treino
queda_020,queda,2023-11-03 13:30:00,2023-11-03 16:30:00,19.0,MP10_1,2,com_erro,treino
queda_021,queda,2023-10-29 11:20:00,2023-10-29 15:00:00,23.0,MP10_1,2,com_erro,treino
queda_022,queda,2023-10-14 16:50:00,2023-10-14 22:00:00,32.0,MP10_1,2,com_erro,treino
queda_023,queda,2023-10-19 00:00:00,2023-10-19 04:00:00,25.0,MP10_1,2,com_erro,treino
queda_024,queda,2023-11-01 13:00:00,2023-11-01 17:30:00,28.0,MP10_1,2,com_erro,treino
queda_025,queda,2023-11-04 04:00:00,2023-11-04 07:50:00,24.0,MP10_1,2,com_erro,treino
queda_026,queda,2023-11-04 00:00:00,2023-11-04 03:50:00,24.0,MP10_1,2,com_erro,treino
queda_027,queda,2023-10-17 23:20:00,2023-10-18 05:10:00,36.0,MP10_1,2,com_erro,treino
oscilacao_001,oscilacao,2023-10-30 01:30:00,2023-10-30 07:30:00,37.0,MP10_1,2,com_erro,teste
oscilacao_002,oscilacao,2023-10-16 01:30:00,2023-10-16 12:10:00,65.0,MP10_1,2,com_erro,teste
oscilacao_003,oscilacao,2023-10-08 13:50:00,2023-10-09 01:20:00,70.0,MP10_1,2,com_erro,teste
oscilacao_004,oscilacao,2023-11-08 00:20:00,2023-11-08 06:10:00,36.0,MP10_1,2,com_erro,teste
oscilacao_005,oscilacao,2023-11-02 21:40:00,2023-11-03 08:50:00,68.0,MP10_1,2,com_erro,teste
oscilacao_006,oscilacao,2023-10-31 10:30:00,2023-10-31 22:10:00,71.0,MP10_1,2,com_erro,teste
oscilacao_007,oscilacao,2023-10-29 07:30:00,2023-10-29 14:30:00,43.0,MP10_1,2,com_erro,teste
oscilacao_008,oscilacao,2023-10-10 00:00:00,2023-10-10 07:40:00,47.0,MP10_1,2,com_erro,teste
oscilacao_009,oscilacao,2023-10-09 07:20:00,2023-10-09 17:00:00,59.0,MP10_1,2,com_erro,teste
oscilacao_010,oscilacao,2023-10-20 07:40:00,2023-10-20 15:20:00,47.0,MP10_1,2,com_erro,teste
oscilacao_011,oscilacao,2023-10-22 14:50:00,2023-10-23 00:20:00,58.0,MP10_1,2,com_erro,teste
oscilacao_012,oscilacao,2023-10-17 09:20:00,2023-10-17 19:20:00,61.0,MP10_1,2,com_erro,teste
oscilacao_013,oscilacao,2023-10-14 15:00:00,2023-10-15 02:40:00,71.0,MP10_1,2,com_erro,teste
oscilacao_014,oscilacao,2023-10-18 04:00:00,2023-10-18 12:50:00,54.0,MP10_1,2,com_erro,teste
oscilacao_015,oscilacao,2023-10-30 12:40:00,2023-10-30 19:00:00,39.0,MP10_1,2,com_erro,teste
oscilacao_016,oscilacao,2023-11-06 23:20:00,2023-11-07 06:50:00,46.0,MP10_1,2,com_erro,teste
oscilacao_017,oscilacao,2023-10-10 22:00:00,2023-10-11 03:50:00,36.0,MP10_1,2,com_erro,teste
oscilacao_018,oscilacao,2023-10-28 14:10:00,2023-10-28 22:00:00,48.0,MP10_1,2,com_erro,teste
oscilacao_019,oscilacao,2023-10-27 18:30:00,2023-10-28 05:00:00,64.0,MP10_1,2,com_erro,teste
oscilacao_020,oscilacao,2023-10-10 11:20:00,2023-10-10 21:50:00,64.0,MP10_1,2,com_erro,teste
oscilacao_021,oscilacao,2023-11-04 15:20:00,2023-11-05 03:00:00,71.0,MP10_1,2,com_erro,teste
oscilacao_022,oscilacao,2023-10-23 19:30:00,2023-10-24 07:20:00,72.0,MP10_1,2,com_erro,teste
lacuna_001,lacuna,2023-11-04 10:30:00,2023-11-04 15:10:00,29.0,MP10_1,2,com_erro,teste
lacuna_002,lacuna,2023-10-30 23:00:00,2023-10-31 02:50:00,24.0,MP10_1,2,com_erro,teste
lacuna_003,lacuna,2023-10-21 05:20:00,2023-10-21 11:10:00,36.0,MP10_1,2,com_erro,teste
lacuna_004,lacuna,2023-10-31 03:00:00,2023-10-31 07:30:00,28.0,MP10_1,2,com_erro,teste
lacuna_005,lacuna,2023-11-05 19:40:00,2023-11-06 03:00:00,45.0,MP10_1,2,com_erro,teste
lacuna_006,lacuna,2023-11-05 03:10:00,2023-11-05 08:50:00,35.0,MP10_1,2,com_erro,teste
lacuna_007,lacuna,2023-10-12 01:00:00,2023-10-12 07:30:00,40.0,MP10_1,2,com_erro,teste
lacuna_008,lacuna,2023-10-23 12:50:00,2023-10-23 19:10:00,39.0,MP10_1,2,com_erro,teste
lacuna_009,lacuna,2023-10-11 14:50:00,2023-10-11 19:30:00,29.0,MP10_1,2,com_erro,teste
lacuna_010,lacuna,2023-10-25 04:00:00,2023-10-25 08:00:00,25.0,MP10_1,2,com_erro,teste
lacuna_011,lacuna,2023-10-09 01:30:00,2023-10-09 06:20:00,30.0,MP10_1,2,com_erro,teste
lacuna_012,lacuna,2023-10-27 08:00:00,2023-10-27 15:10:00,44.0,MP10_1,2,com_erro,teste
lacuna_013,lacuna,2023-10-22 03:50:00,2023-10-22 11:30:00,47.0,MP10_1,2,com_erro,teste
lacuna_014,lacuna,2023-11-01 01:00:00,2023-11-01 05:40:00,29.0,MP10_1,2,com_erro,teste
lacuna_015,lacuna,2023-10-19 18:40:00,2023-10-19 23:10:00,28.0,MP10_1,2,com_erro,teste
lacuna_016,lacuna,2023-10-17 23:50:00,2023-10-18 03:50:00,25.0,MP10_1,2,com_erro,teste
lacuna_017,lacuna,2023-10-12 19:30:00,2023-10-13 02:50:00,45.0,MP10_1,2,com_erro,teste
lacuna_018,lacuna,2023-10-27 00:10:00,2023-10-27 06:30:00,39.0,MP10_1,2,com_erro,teste
lacuna_019,lacuna,2023-10-07 17:20:00,2023-10-07 23:30:00,38.0,MP10_1,2,com_erro,teste
lacuna_020,lacuna,2023-10-29 14:40:00,2023-10-29 19:10:00,28.0,MP10_1,2,com_erro,teste
lacuna_021,lacuna,2023-11-05 10:00:00,2023-11-05 13:50:00,24.0,MP10_1,2,com_erro,teste
queda_001,queda,2023-10-18 13:00:00,2023-10-18 15:50:00,18.0,MP10_1,2,com_erro,teste
queda_002,queda,2023-11-05 14:50:00,2023-11-05 19:30:00,29.0,MP10_1,2,com_erro,teste
queda_003,queda,2023-10-26 17:40:00,2023-10-26 22:00:00,27.0,MP10_1,2,com_erro,teste
queda_004,queda,2023-10-07 23:40:00,2023-10-08 05:00:00,33.0,MP10_1,2,com_erro,teste
queda_005,queda,2023-11-06 08:30:00,2023-11-06 12:10:00,23.0,MP10_1,2,com_erro,teste
queda_006,queda,2023-10-15 16:20:00,2023-10-15 19:30:00,20.0,MP10_1,2,com_erro,teste
queda_007,queda,2023-10-28 23:10:00,2023-10-29 02:20:00,20.0,MP10_1,2,com_erro,teste
queda_008,queda,2023-10-19 13:30:00,2023-10-19 17:00:00,22.0,MP10_1,2,com_erro,teste
queda_009,queda,2023-10-13 18:50:00,2023-10-14 00:10:00,33.0,MP10_1,2,com_erro,teste
queda_010,queda,2023-10-13 07:20:00,2023-10-13 10:50:00,22.0,MP10_1,2,com_erro,teste
queda_011,queda,2023-10-16 12:20:00,2023-10-16 16:00:00,23.0,MP10_1,2,com_erro,teste
queda_012,queda,2023-10-08 09:40:00,2023-10-08 13:40:00,25.0,MP10_1,2,com_erro,teste
queda_013,queda,2023-10-25 22:40:00,2023-10-26 04:00:00,33.0,MP10_1,2,com_erro,teste
queda_014,queda,2023-10-21 20:30:00,2023-10-22 00:30:00,25.0,MP10_1,2,com_erro,teste
queda_015,queda,2023-10-25 08:10:00,2023-10-25 12:50:00,29.0,MP10_1,2,com_erro,teste
queda_016,queda,2023-10-15 02:50:00,2023-10-15 06:30:00,23.0,MP10_1,2,com_erro,teste
queda_017,queda,2023-10-28 07:10:00,2023-10-28 11:50:00,29.0,MP10_1,2,com_erro,teste
queda_018,queda,2023-10-20 22:30:00,2023-10-21 03:40:00,32.0,MP10_1,2,com_erro,teste
queda_019,queda,2023-10-15 21:00:00,2023-10-16 01:20:00,27.0,MP10_1,2,com_erro,teste
queda_020,queda,2023-10-07 08:00:00,2023-10-07 12:10:00,26.0,MP10_1,2,com_erro,teste
queda_021,queda,2023-11-08 06:20:00,2023-11-08 10:50:00,28.0,MP10_1,2,com_erro,teste
queda_022,queda,2023-10-11 19:40:00,2023-10-11 22:30:00,18.0,MP10_1,2,com_erro,teste
queda_023,queda,2023-10-12 15:20:00,2023-10-12 19:20:00,25.0,MP10_1,2,com_erro,teste
queda_024,queda,2023-10-19 02:20:00,2023-10-19 07:10:00,30.0,MP10_1,2,com_erro,teste
queda_025,queda,2023-10-20 15:30:00,2023-10-20 21:00:00,34.0,MP10_1,2,com_erro,teste
queda_026,queda,2023-10-21 11:20:00,2023-10-21 14:50:00,22.0,MP10_1,2,com_erro,teste
queda_027,queda,2023-10-15 06:40:00,2023-10-15 09:50:00,20.0,MP10_1,2,com_erro,teste
queda_028,queda,2023-10-29 03:50:00,2023-10-29 07:20:00,22.0,MP10_1,2,com_erro,teste
queda_029,queda,2023-11-03 23:20:00,2023-11-04 03:00:00,23.0,MP10_1,2,com_erro,teste
oscilacao_final,oscilacao,,,,MP10_1,2,com_erro,teste
lacuna_final,lacuna,,,,MP10_1,2,com_erro,teste
queda_final,queda,,,,MP10_1,2,com_erro,teste
oscilacao_001,oscilacao,2023-10-17 02:00:00,2023-10-17 13:40:00,71.0,MP10_1,3,sem_erro,treino
oscilacao_002,oscilacao,2023-10-23 15:00:00,2023-10-24 01:50:00,66.0,MP10_1,3,sem_erro,treino
oscilacao_003,oscilacao,2023-10-31 06:20:00,2023-10-31 16:20:00,61.0,MP10_1,3,sem_erro,treino
oscilacao_004,oscilacao,2023-10-25 22:40:00,2023-10-26 08:00:00,57.0,MP10_1,3,sem_erro,treino
oscilacao_005,oscilacao,2023-10-09 12:10:00,2023-10-09 19:20:00,44.0,MP10_1,3,sem_erro,treino
oscilacao_006,oscilacao,2023-10-14 23:50:00,2023-10-15 09:40:00,60.0,MP10_1,3,sem_erro,treino
oscilacao_007,oscilacao,2023-10-07 06:30:00,2023-10-07 14:00:00,46.0,MP10_1,3,sem_erro,treino
oscilacao_008,oscilacao,2023-10-17 19:30:00,2023-10-18 04:50:00,57.0,MP10_1,3,sem_erro,treino
oscilacao_009,oscilacao,2023-10-10 00:30:00,2023-10-10 07:20:00,42.0,MP10_1,3,sem_erro,treino
oscilacao_010,oscilacao,2023-11-05 04:50:00,2023-11-05 13:20:00,52.0,MP10_1,3,sem_erro,treino
oscilacao_011,oscilacao,2023-10-22 20:10:00,2023-10-23 06:00:00,60.0,MP10_1,3,sem_erro,treino
oscilacao_012,oscilacao,2023-10-21 18:10:00,2023-10-22 02:10:00,49.0,MP10_1,3,sem_erro,treino
oscilacao_013,oscilacao,2023-11-07 00:30:00,2023-11-07 10:50:00,63.0,MP10_1,3,sem_erro,treino
oscilacao_014,oscilacao,2023-10-29 12:30:00,2023-10-29 21:20:00,54.0,MP10_1,3,sem_erro,treino
oscilacao_015,oscilacao,2023-10-25 01:00:00,2023-10-25 12:10:00,68.0,MP10_1,3,sem_erro,treino
oscilacao_016,oscilacao,2023-10-24 13:10:00,2023-10-24 22:50:00,59.0,MP10_1,3,sem_erro,treino
oscilacao_017,oscilacao,2023-10-09 03:40:00,2023-10-09 12:00:00,51.0,MP10_1,3,sem_erro,treino
oscilacao_018,oscilacao,2023-10-13 14:50:00,2023-10-13 23:00:00,50.0,MP10_1,3,sem_erro,treino
oscilacao_019,oscilacao,2023-11-01 11:30:00,2023-11-01 19:40:00,50.0,MP10_1,3,sem_erro,treino
oscilacao_020,oscilacao,2023-10-30 19:40:00,2023-10-31 06:10:00,64.0,MP10_1,3,sem_erro,treino
oscilacao_021,oscilacao,2023-11-06 18:30:00,2023-11-07 00:20:00,36.0,MP10_1,3,sem_erro,treino
